keywords,year,_PerformingDate,_Title,_Program,_Time,_RunningTime,_Location,_Venue,_Country,_ProgramURL,id
"F. & J. snr Chueca y Valverde, Georges Bizet, Gioacchino Rossini, Giovanni Battista Pergolesi, Johannes Brahms, Maurice Joseph Ravel, Pauline Viardot",23년 11월,2023. 11. 09,메조소프라노 류현수 독창회,"#### Pergolesi, Giovanni Battista (1710-1736)
Stabat Mater, P. 77 : 10. Fac ut portem

#### Rossini, Gioacchino (1792-1868)
Stabat mater  7. Fac utportem
La Regata Veneziana  Anzoleta Avanti la regata (경기 전의 안졸레타)
La Regata Veneziana  Anzoleta Co passa la regata (경기 중의 안졸레타)
La Regata Veneziana  Anzoleta dopo la regata (경기가 끝난 후의 안졸레타)

#### Intermission


#### Brahms, Johannes (1833-1897)
Zigeunerlieder, Op. 103 : 1. He, Zigeuner, greife in die Saiten ein!
Zigeunerlieder, Op. 103 : 2. Hochgetürmte Rimaflut, wie bist du so trüb
Zigeunerlieder, Op. 103 : 3. Wißt ihr, wann mein Kindchen am allerschönsten ist?
Zigeunerlieder, Op. 103 : 4. Lieberman Gott, du weißt
Zigeunerlieder, Op. 103 : 5. Bradner Bursche fürht zum Tanze
Zigeunerlieder, Op. 103 : 6. Röslein dreie in der Rheihe
Zigeunerlieder, Op. 103 : 7. Kommt dir manchmal in den Sinn
Zigeunerlieder, Op. 103 : 8. Rote Abendwolken ziehen

#### Chueca y Valverde, F. & J. snr
Habanera  Tango de la Menegilda

#### Ravel, Maurice Joseph (1875-1937)
Vocalise-Étude en forme de Habanera

#### Viardot, Pauline (1857-1941)
6 Mélodies et une havanaise  Havanaise

#### Bizet, Georges (1838-1875)
Habanera",19:30,85분(인터미션: 15분),서울,예술의전당 리사이틀홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23014616),101
"Giacomo Puccini, Robert Schumann, Roger Quilter, 김동진, 하대응",23년 11월,2023. 11. 11,소프라노 나혜성 독창회,"#### Schumann, Robert (1810-1856)
Liederkreis, Op. 39 : 1. In der Fremde I
Liederkreis, Op. 39 : 2. Intermezzo
Liederkreis, Op. 39 : 3. Waldesgespräch
Liederkreis, Op. 39 : 4. Die Stille
Liederkreis, Op. 39 : 5. Mondnacht
Liederkreis, Op. 39 : 6. Schöne Fremde
Liederkreis, Op. 39 : 7. Auf einer Burg
Liederkreis, Op. 39 : 8. In der Fremde II
Liederkreis, Op. 39 : 9. Wehmut
Liederkreis, Op. 39 : 10. Zwielicht
Liederkreis, Op. 39 : 11. Im Walde
Liederkreis, Op. 39 : 12. Frühlingsnacht

#### Intermission


#### Quilter, Roger (1877-1953)
Three Shakespeare Songs, Op. 6 : 1. Come away, Death
Three Shakespeare Songs, Op. 6 : 2. O Mistress mine
Three Shakespeare Songs, Op. 6 : 3. Blow, blow, thou Winter Wind

#### 김동진 (1913-2009)
진달래꽃

#### 하대응 (1914-1983)
못잊어

#### Puccini, Giacomo (1858-1924)
Manon Lescaut  In quelle trine morbide",14:00,70분(인터미션: 20분),서울,예술의전당 IBK챔버홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23015733),100
"Ben Moore, Erich Wolfgang Korngold, Francesco Paolo Tosti, Gaetano Donizetti, Gioacchino Rossini, Umberto Giordano, 임긍수",23년 11월,2023. 11. 11,금호영아티스트콘서트 바리톤 황준원 독창회,"#### Tosti, Francesco Paolo (1846-1916)
Luna d’estate! (여름의 달)
Ideale (이상)
Quattro canzoni d'Amaranta  2. L'alba sepàra dalla luce l'ombra (새벽은 빛으로 어둠을 가르고)

#### Moore, Ben
14 Songs (excerpts)  This Heart That Flutters (떨리는 이 마음은)
14 Songs (excerpts)  The Lake Isle of Innisfree (이니스프리 호수의 섬)
14 Songs (excerpts)  I Would in that Sweet Bosom Be (나는 그 달콤한 가슴 속에)
14 Songs (excerpts)  The IvyWife (아이비 부인)

#### 임긍수 (1949-0)
강 건너 봄이 오듯
여름이 익어가는 들녘
가을 산마루에서
낙엽과 겨울바람과

#### Intermission


#### Korngold, Erich Wolfgang (1897-1957)
Op12 :  Mein Sehnen Mein Wähnen (나의 갈망이여, 나의 망상이여)
_From Opera, Die tote Stadt_

#### Rossini, Gioacchino (1792-1868)
Nel teatro del gran mondo (거대한 세상이라는 극장에서)
_From Opera, Il Signor Bruschino_

#### Donizetti, Gaetano (1797-1848)
Cruda, funesta smania
_From Opera, Lucia di Lammermoor_

#### Giordano, Umberto (1867-1948)
Nemico della patria?
_From Opera, Andrea Chénier_",20:00,80분(인터미션: 15분),서울,금호아트홀 연세,"오스트리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23011792),99
"Aaron Copland, Felix Mendelssohn, Gabriel Fauré, George Frideric Händel, Giuseppe Verdi, Robert Schumann",23년 11월,2023. 11. 11,소프라노 최주희 귀국 독창회,"#### Händel, George Frideric (1685-1759)
Let the bright Seraphim with Trumpet
_From Oratorio, Samson_

#### Mendelssohn, Felix (1809-1847)
6 Gesänge, Op.19a : 2. Das erste Veilchen
6 Gesänge, Op.19a : 4. Neue Liebe
Op34 : 4 Suleika

#### Schumann, Robert (1810-1856)
Liederkreis, Op. 39 : 1. In der Fremde I
Liederkreis, Op. 39 : 2. Intermezzo
Liederkreis, Op. 39 : 3. Waldesgespräch
Liederkreis, Op. 39 : 4. Die Stille
Liederkreis, Op. 39 : 5. Mondnacht

#### Intermission


#### Fauré, Gabriel (1845-1924)
Op 1 : 1 Le papillon et la fleur (나비와 꽃)
Au bord de l'eau (물가에서)

#### Copland, Aaron (1900-1990)
Old American Songs  The Boatmen’s Dance (사공의 춤)
Old American Songs  The Little Horses (작은 말들)
Old American Songs  Long Time Ago
Old American Songs  Simple Gifts
Old American Songs  I Bought Me a Cat

#### Verdi, Giuseppe (1813-1901)
È strano!... Ah, fors’è lui... Sempre libera
_From Opera, La Traviata_",19:30,90분(인터미션: 15분),서울,영산아트홀,"오스트리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23013441),98
"Antonio Vivaldi, Franz Lehár, Giuseppe Verdi, Kurt Weill, Liza Lehmann",23년 11월,2023. 11. 12,소프라노 송시내 독창회,"#### Vivaldi, Antonio (1678-1741)
Piango gemo sospiro
Io son quel gelsomino

#### Lehmann, Liza (1862-1918)
Bird songs  1. The Woodpigeon
Bird songs  2. The Starling
Bird songs  3. The Yellowhammer
Bird songs  4. The Wren
Bird songs  5. The Owl

#### Lehár, Franz (1870-1948)
Einer wird kommen
_From Opera, Der Zarewitsch_

#### Intermission


#### Weill, Kurt (1900-1950)
The Unknown Kurt Weill  Complainte de la Seine
The Unknown Kurt Weill  Youkali

#### Verdi, Giuseppe (1813-1901)
È strano!... Ah, fors’è lui... Sempre libera
_From Opera, La Traviata_",19:30,90분(인터미션: 15분),서울,영산아트홀,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23013440),97
"Benjamin Britten, Charles Gounod, Francis Poulenc, Gustav Mahler, Léo Delibes, Wolfgang Amadeus Mozart",23년 11월,2023. 11. 17,소프라노 오지혜 독창회,"#### Mozart, Wolfgang Amadeus (1756-1791)
Con troppa rea vilta
_From Oratorio, La Betulia Liberata_

#### Britten, Benjamin (1913-1976)
On this island, Op. 11 : 1. Let the florid music praise (화려한 음악으로 찬양하라!)
On this island, Op. 11 : 2. Now the leaves are falling fast (낙엽이 우수수 떨어지네)
On this island, Op. 11 : 3. Seascape (바다풍경)
On this island, Op. 11 : 4. Nocturne (녹턴)
On this island, Op. 11 : 5. As it is, plenty (그것으로 충분해)

#### Delibes, Léo (1836-1891)
Le Rossignol (밤꾀고리와 장미)

#### Intermission


#### Mahler, Gustav (1860-1911)
Des Knaben Wunderhorn  Das irdische Leben
Des Knaben Wunderhorn  Rheinlegendchen (라인강의 전설)
Des Knaben Wunderhorn  Wer hat dies Liedlein erdacht? (누가 이 노래를 만들었나요?)

#### Poulenc, Francis (1899-1963)
Banalités, FP 107 : 1. Chanson d’Orkenise (오르케니즈의 노래)
Banalités, FP 107 : 2. Hôtel (호텔)
Banalités, FP 107 : 3. Fagnes de Wallonie (발로니 공원)
Banalités, FP 107 : 4. Voyage à Paris (파리로의 여행)
Banalités, FP 107 : 5. Sanglots (흐느낌)

#### Gounod, Charles (1818-1893)
Air des Bijoux (보석의 노래)
_From Opera, Faust_",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23016394),96
"Gabriel Fauré, Gioacchino Rossini, Giovanni Battista Pergolesi, Giuseppe Verdi, Sergei Rachmaninoff, 김동진, 진규영",23년 11월,2023. 11. 18,소프라노 정성미 독창회,"#### Fauré, Gabriel (1845-1924)
Nell
Clair de lune

#### Rachmaninoff, Sergei (1873-1943)
Op 38 : 5 Сон (꿈)
Op 4 : 4 Не пой красавица при мне (노래하지 마오, 아름다운 여인이여)

#### Pergolesi, Giovanni Battista (1710-1736)
Stabat mater, P. 77 : 2. Cujus Animam Gementem (사랑하는 아들을 보았네)

#### Rossini, Gioacchino (1792-1868)
Stabat mater  8. Inflammatus et accensus

#### Intermission


#### Verdi, Giuseppe (1813-1901)
Lunge da lei.....de miei bollenti spiriti
_From Opera, La Traviata_
Madamigella valery
_From Opera, La Traviata_
Dammi tu forza o cielo!
_From Opera, La Traviata_
Ch'ei qui’ non mi sorprenda
_From Opera, La Traviata_
Amami Alfredo
_From Opera, La Traviata_
Di provenza il mar il suol
_From Opera, La Traviata_

#### 김동진 (1913-2009)
신아리랑

#### 진규영
밀양 아리랑",11:30,90분(인터미션: 15분),서울,롯데예술의전당 콘서트홀,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23014398),95
"Gustav Mahler, Kurt Weill, Otto Nicolai, Pyotr Ilyich Tchaikovsky, Wolfgang Amadeus Mozart",23년 11월,2023. 11. 19,베이스 이찬영 귀국 독창회,"#### Tchaikovsky, Pyotr Ilyich (1840-1893)
Серенада Дон Жуана (Don Juan's Serenade)
Забыть так скоро (To Forget so Soon)
Нет, только тот, кто знал (None but the lonely heart)
Благословляю вас, леса (I Bless you, Forests)

#### Mahler, Gustav (1860-1911)
Lieder eines fahrenden Gesellen  1. Wenn mein Schatz Hochzeit macht (그녀의 결혼식 날)
Lieder eines fahrenden Gesellen  2. Ging heut’ Morgen über’s Feld (아침의 초원을 거닐며)
Lieder eines fahrenden Gesellen  3. Ich hab’ ein glühend Messer (나에게는 달아오른 이 칼이)
Lieder eines fahrenden Gesellen  4. Die zwei blauen Augen von meinem Schatz (내 마음에 있는 그녀의 푸른 눈동자)

#### Intermission


#### Mozart, Wolfgang Amadeus (1756-1791)
Se vuol ballare
_From Opera, Le Nozze di Figaro_
Non piu andrai
_From Opera, Le Nozze di Figaro_
Tutto è disposto
_From Opera, Le Nozze di Figaro_

#### Nicolai, Otto (1810-1849)
Als Büblein klein an der Mutterbrust (Die lustigen Weiber von Windsor)
_From Opera, Die lustigen Weiber von Windsor_

#### Tchaikovsky, Pyotr Ilyich (1840-1893)
Gremin's aria (Eugene Onegin)

#### Weill, Kurt (1900-1950)
Let things be like they always was
_From Opera, Street Scene_",19:30,100분(인터미션: 15분),서울,영산아트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23015638),94
"Giacomo Puccini, 권길상, 김동환, 김진균, 김효근, 노영심, 윤용하, 황철익",23년 11월,2023. 11. 28,소프라노 손순남 독창회,"#### 김동환 (1937-2020)
그리운 마음

#### 김진균 (1925-1986)
그리움

#### Puccini, Giacomo (1858-1924)
O mio babbino caro
_From Opera, Gianni Schicchi_

#### 김효근 (1960-0)
첫사랑

#### 황철익
내가 처음 당신을 만나던 날 온갖 꽃이 만발했네

#### Intermission


#### Puccini, Giacomo (1858-1924)
Si, mi chiamano Mimì
_From Opera, La Bohème_
Donde lieta uscì
_From Opera, La Bohème_

#### 노영심
시소타기

#### 윤용하 (1922-1965)
나뭇잎 배

#### 권길상 (1927-2015)
과꽃",19:30,90분(인터미션: 15분),서울,일신홀,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/23015184),93
"Astor Piazzolla, Camille SaintSaëns, Cécile Chaminade, Francis Poulenc, Franz Schubert, George Frideric Händel, Georges Bizet, 김주원",23년 11월,2023. 11. 28,소프라노 이현민 독창회,"#### Händel, George Frideric (1685-1759)
Se pietà di me non senti
_From Opera, Giulio Cesare_

#### Schubert, Franz (1797-1828)
D 751 :  Die Liebe hat gelogen
D 756 :  Du liebst mich nicht

#### Bizet, Georges (1838-1875)
La coccinelle

#### Chaminade, Cécile (1857-1944)
Viens, mon bienaimé!
Portrait

#### Intermission


#### 김주원
굿모닝스타
연꽃 만나고 가는 바람같이

#### Poulenc, Francis (1899-1963)
Banalités, FP 107 : 1. Chanson d’Orkenise (오르케니즈의 노래)
Banalités, FP 107 : 2. Hôtel (호텔)
Banalités, FP 107 : 4. Voyage à Paris (파리로의 여행)

#### SaintSaëns, Camille (1835-1921)
Désir de l'Orient (파리로의 여행)

#### Piazzolla, Astor (1921-1992)
Oblivion (흐느낌)
Yo soy Maria",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/23015805),92
"Clara Schumann, George Frideric Händel, Giuseppe Verdi, Joaquín Turina, Pietro Mascagni",23년 11월,2023. 11. 30,소프라노 안유민 독창회,"#### Händel, George Frideric (1685-1759)
Ombra mai fu (그리운 나무 그늘이여)
_From Opera, Serse_

#### Schumann, Clara (1819-1896)
Op 132 :  Sie liebten sich beide
Op 124 :  Liebst du um Schönheit
Op 122 :  Er ist gekommen in Sturm und Regen

#### Turina, Joaquín (1882-1949)
Poema en Forma de Canciones, Op. 19 : 1. Dedicatoria (헌정)
Poema en Forma de Canciones, Op. 19 : 2. Nunca olvida (결코 잊혀지지 않으리)
Poema en Forma de Canciones, Op. 19 : 3. Cantares
Poema en Forma de Canciones, Op. 19 : 4. Los dos miedos (두 개의 두려움)
Poema en Forma de Canciones, Op. 19 : 5. Las locas por amor

#### Intermission


#### Verdi, Giuseppe (1813-1901)
Ave Maria
_From Opera, Otello_
Tacea la notte placida
Udiste?... Mira di acerbe lagrime
Il balen del suo sorriso
_From Opera, Il Trovatore_

#### Mascagni, Pietro (1863-1945)
Voi lo sapete, o mamma (엄마도 아시다시피)
_From Opera, Cavalleria Rusticana_",19:30,120분(인터미션: 15분),서울,밀알아트센트 세라믹팔레스홀,"이탈리아
독일",[웹사이트](https://tickets.interpark.com/goods/23016911),91
"Charles Gounod, Giacomo Puccini, Giovanni Battista Pergolesi, Richard Strauss, Roger Quilter, Vincenzo Bellini, 윤학준",23년 12월,2023. 12. 02,소프라노 이민영 귀국 독창회,"#### Pergolesi, Giovanni Battista (1710-1736)
Stabat Mater, P. 77 : 2. Cujus Animam Gementem (탄식하는 어머니의 마음)
Stabat Mater, P. 77 : 6. Vidit Suum Dulcem Natum (사랑하는 아들을 보았네)

#### Bellini, Vincenzo (1801-1835)
La Ricordanza

#### Quilter, Roger (1877-1953)
Three Shakespeare Songs, Op. 6 : 1. Come Away, Death
Three Shakespeare Songs, Op. 6 : 2. O Mistress mine
Three Shakespeare Songs, Op. 6 : 3. Blow, Blow, Thou Winter Wind

#### Strauss, Richard (1864-1949)
5 Lieder, Op. 48 : 2. Ich Schwebe
5 Lieder, Op. 48 : 3. Kling!

#### Intermission


#### 윤학준 (1973-0)
잔향
나 하나 꽃 피어

#### Puccini, Giacomo (1858-1924)
Si, Mi Chiamano Mimi
_From Opera, La Bohème_

#### Gounod, Charles (1818-1893)
Dieu! Quel frisson court dans mes veines
_From Opera, Romeo et Juliette_",19:30,100분(인터미션: 15분),서울,영산아트홀,"이탈리아
독일",[웹사이트](https://tickets.interpark.com/goods/23017315),90
"Carl Friedrich Zelter, Franz Schubert, Hugo Wolf, Johann Friedrich Reichardt, Robert Schumann, Wolfgang Amadeus Mozart",23년 12월,2023. 12. 11,소프라노 진유정 독창회,"#### Mozart, Wolfgang Amadeus (1756-1791)
Das Veilchen

#### Zelter, Carl Friedrich (1758-1832)
Rastlose Liebe

#### Schubert, Franz (1797-1828)
Op 5 : 1 Rastlose Liebe

#### Reichardt, Johann Friedrich (1752-1814)
Erlkönig

#### Schubert, Franz (1797-1828)
D 328 :  Erlkönig (마왕)
D 257 :  Heidenröslein (들장미)
D 719 :  Geheimes
D 558 :  Liebhaber in allen Gestalten
D 239 :  Liebe schwärmt auf allen Wegen
D 564 :  Gretchens Bitte

#### Intermission


#### Schumann, Robert (1810-1856)
Op 25 : 9 Lied der Suleika
S 566 :  Liebeslied
Op 98a : 7 Singet nicht in Trauertönen

#### Wolf, Hugo (1860-1903)
Mignon Lieder  1. Heiß mich nicht reden
Mignon Lieder  2. Nur wer die Sehnsucht kennt
Mignon Lieder  3. So laßt mich scheinen bis ich werde
Mignon Lieder  4. Kennst du das Land",19:30,80분(인터미션: 15분),서울,세종문화회관 체임버홀,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/P0003670),89
"Antonín Dvořák, Giacomo Puccini, Richard Strauss, 김효근",23년 12월,2023. 12. 13,소프라노 조정선 독창회,"#### Dvořák, Antonín (1841-1904)
Biblické písně, Op. 99 : 1. Oblak a mrákota jest vůkol něho (Psalm 97)
Biblické písně, Op. 99 : 2. Skrýše má a pavéza Ty jsi (Psalm 119)
Biblické písně, Op. 99 : 3. Slyš, ó Bože! slyš modlitbu mou (Psalm 55)
Biblické písně, Op. 99 : 4. Hospodin jest můj pastýř (Psalm 23)
Biblické písně, Op. 99 : 5. Bože! Bože! Píseň novou (Psalms 144/145)
Biblické písně, Op. 99 : 6. Slyš, ó Bože, volání mé (Psalms 61/63)
Biblické písně, Op. 99 : 7. Při řekách babylonských (Psalm 137)
Biblické písně, Op. 99 : 8. Popatřiž na mne a smiluj se nade mnou (Psalm 25)
Biblické písně, Op. 99 : 9. Pozdvihuji očí svých k horám (Psalm 121)
Biblické písně, Op. 99 : 10. Zpívejte Hospodinu píseň novou (Psalms 98/96)

#### Strauss, Richard (1864-1949)
Allerseelen
Vier Lieder, Op. 27 : 4. Morgen! (Tomorrow!)
Die Nacht

#### Intermission


#### 김효근 (1960-0)
첫사랑
사랑의 꿈

#### Puccini, Giacomo (1858-1924)
Si, mi chiamano Mimì
_From Opera, La Bohème_
Vissi d'arte, vissi d'amore
_From Opera, Tosca_",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/23016759),88
"Modest Mussorgsky, Sergei Rachmaninoff",23년 12월,2023. 12. 16,제33회 소프라노 고미현 독창회,"#### Mussorgsky, Modest (1835-1881)
The Nuersery  1. With Nanny (Няничка)
The Nuersery  2. In the Corner (В Углу)
The Nuersery  3. The Beetle (Жук)
The Nuersery  4. With the Doll (С Куклой)
The Nuersery  5. Evening Prayer (Вечерняя Молитва)
The Nuersery  6. The HobbyHorse (Деревянная Лошадка)
The Nuersery  7. The Naughty Puss (Непослушный Кот)

#### Rachmaninoff, Sergei (1873-1943)
Op 14 : 7 Не верь мне друг (Do not believe me, my friend)
Op 8 : 5 Сон (꿈)

#### Intermission


#### Mussorgsky, Modest (1835-1881)
Songs and Dances of Death (Песни и Пляски Смерти)  Lullaby (Колыбельная)
Songs and Dances of Death (Песни и Пляски Смерти)  Serenade (Серенада)
Songs and Dances of Death (Песни и Пляски Смерти)  Trepak (Трепак)
Songs and Dances of Death (Песни и Пляски Смерти)  CommanderinChief (Полководец)

#### Rachmaninoff, Sergei (1873-1943)
Op 21 : 7 Здесь хорошо (How Fair This Spot)",20:00,90분(인터미션: 15분),서울,예술의전당 리사이틀홀,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/23016092),87
"Francesco Paolo Tosti, Vincenzo Bellini",23년 12월,2023. 12. 19,소프라노 정주희 독창회,"#### Tosti, Francesco Paolo (1846-1916)
Sogno
Aprile
Serenade
Segreto
Tormento
Preghiera
Non t'amo più (더이상 사랑하지 않으리)
L’Ultima Canzone (최후의 노래)
Ideale (이상)

#### Intermission


#### Bellini, Vincenzo (1801-1835)
Sei Ariette  4. Almen se non poss’io
Il fervido desiderio (불타는 욕망)
Dolente immagine di fille mia
Malinconia, Ninfa gentile
Vanne, o rosa fortunata
Per pietà, bell'idol mio
Eccomi in lieta vesta ... Oh! quante volte
_From Opera, I Capuleti e i Montecchi_
Casta Diva
_From Opera, Norma_",19:30,80분(인터미션: 15분),서울,모차르트홀,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/23017588),86
