id,x,y
18007027,22.303612,-14.751288
19005519,-8.044405,-9.166219
23006284,-26.451889,5.0148816
16010785,7.0734987,10.016025
21000932,-29.14768,6.940836
24003415,23.179947,9.267021
21012885,24.092653,-7.708315
22004553,-27.967026,-21.908646
22008382,-0.12739481,-12.787935
22004590,-24.193329,-2.0991714
17006796,-10.410399,-7.671169
23009389,2.039012,9.600196
17017062,5.5899773,7.2883863
P0002658,19.982523,-9.573685
21005533,-17.268036,-24.526081
15012011,19.150843,-6.4511323
18006926,-24.648523,-15.451671
25000180,-1.5180212,0.8814327
22012523,2.0798075,13.040062
19000924,-22.51111,-7.7019954
22002042,-8.357221,5.2352686
16000186,-22.400944,-23.084143
P0002857,-4.646237,-2.5619862
21004822,-22.298073,-11.435818
20000789,-21.173334,5.411725
19008363,-25.76697,-18.891994
16009820,15.180924,-20.353262
18007190,34.70485,7.1051474
21008567,23.9261,-4.97662
22007304,-35.879173,9.45508
22002532,13.287831,7.843056
P0004017,1.0192158,-5.4002485
19008149,-37.340706,3.7489223
19009257,31.090727,-7.7812123
19010074,-18.278767,15.301335
18016062,-24.685211,-2.272794
24016178,18.997799,3.443319
24012308,-12.348758,-7.417011
20001697,18.246866,-9.917745
24007077,-6.729206,15.069638
19003750,-15.857243,-12.647957
24012452,11.444026,0.28195587
21006560,-22.396671,-17.881037
16013477,7.6880703,12.174334
23000754,-8.643171,7.7865844
20007219,-34.44025,1.7677759
23009764,-8.345281,5.939268
23004526,3.2501516,-14.598705
17010914,-18.630903,4.8189187
18017626,8.106448,-4.7099457
P0002855,24.264046,-6.715108
19006370,4.304232,17.000877
21008983,-25.407707,-7.1205006
17004752,3.269957,-10.139876
P0003222,-14.059517,1.9715748
22005075,-14.655523,7.233841
21001804,-13.407482,13.092758
17010848,-38.934696,9.990177
16002195,-18.282274,-26.636467
18014529,-31.15894,1.4942377
P0002712,-15.419533,-17.651003
19005094,10.501284,8.154034
P0002706,14.403405,-2.7075756
21002458,-3.1501465,6.535653
17002082,22.97434,3.2117443
24018037,13.445531,1.0636857
17006596,12.932084,-8.186179
17014804,28.492651,4.4476833
18007031,41.45883,-2.0748951
18017544,-19.613136,-23.492115
21008439,29.538532,3.5757132
24002912,-14.715465,-3.5318394
23011063,-8.869177,-10.301185
21012313,-17.016626,-11.597593
19007481,26.132326,3.0847073
19018589,41.845345,5.2879996
22017075,9.745364,-11.149198
21002128,-24.438559,-18.513536
23014133,18.375103,-16.53476
17011773,-21.959074,-11.538329
